JobID|JobIDRaw|JobName|Partition|MaxVMSize|MaxVMSizeNode|MaxVMSizeTask|AveVMSize|MaxRSS|MaxRSSNode|MaxRSSTask|AveRSS|MaxPages|MaxPagesNode|MaxPagesTask|AvePages|MinCPU|MinCPUNode|MinCPUTask|AveCPU|NTasks|AllocCPUS|Elapsed|State|ExitCode|AveCPUFreq|ReqCPUFreqMin|ReqCPUFreqMax|ReqCPUFreqGov|ReqMem|ConsumedEnergy|MaxDiskRead|MaxDiskReadNode|MaxDiskReadTask|AveDiskRead|MaxDiskWrite|MaxDiskWriteNode|MaxDiskWriteTask|AveDiskWrite|AllocGRES|ReqGRES|ReqTRES|AllocTRES|call
1014830.batch|1014830.batch|call-hisat2_ERR3761156_8||3667096K|gattaca6|0|3667096K|2704456K|gattaca6|0|2704456K|7K|gattaca6|0|7K|01:01:53|gattaca6|0|01:01:53|1|8|00:08:01|COMPLETED|0:0|369756K|0|0|0|32768Mn|0|19594M|gattaca6|0|19594M|25847M|gattaca6|0|25847M||||cpu=8,mem=32768,node=1|hisat
1014828.batch|1014828.batch|call-hisat2_ERR3761156_2||3382148K|gattaca19|0|3382148K|2694500K|gattaca19|0|2694500K|8K|gattaca19|0|8K|00:53:12|gattaca19|0|00:53:12|1|2|00:26:54|COMPLETED|0:0|1044982K|0|0|0|32768Mn|0|19567M|gattaca19|0|19567M|25807M|gattaca19|0|25807M||||cpu=2,mem=32768,node=1|hisat
1014832.batch|1014832.batch|call-hisat2_ERR3761156_24||4914396K|gattaca16|0|4914396K|2731280K|gattaca16|0|2731280K|7K|gattaca16|0|7K|01:20:51|gattaca16|0|01:20:51|1|24|00:03:32|COMPLETED|0:0|725604K|0|0|0|32768Mn|0|19497M|gattaca16|0|19497M|25704M|gattaca16|0|25704M||||cpu=24,mem=32768,node=1|hisat
1014831.batch|1014831.batch|call-hisat2_ERR3761156_16||4357052K|gattaca6|0|3938544K|2720684K|gattaca6|0|2248628K|7K|gattaca6|0|7K|02:07:15|gattaca6|0|02:07:15|1|16|00:08:41|COMPLETED|0:0|442388K|0|0|0|32768Mn|0|19270M|gattaca6|0|10074M|25366M|gattaca6|0|10408M||||cpu=16,mem=32768,node=1|hisat
1014827.batch|1014827.batch|call-hisat2_ERR3761156_1||3443584K|gattaca17|0|3443584K|2697480K|gattaca17|0|2697480K|7K|gattaca17|0|7K|00:53:53|gattaca17|0|00:53:53|1|1|00:54:05|COMPLETED|0:0|1098258K|0|0|0|32768Mn|0|19576M|gattaca17|0|19576M|25823M|gattaca17|0|25823M||||cpu=1,mem=32768,node=1|hisat
1014823.batch|1014823.batch|call-hisat2_ERR3761158_4||3388552K|gattaca15|0|3388552K|2699340K|gattaca15|0|2699340K|8K|gattaca15|0|8K|00:43:37|gattaca15|0|00:43:37|1|4|00:11:15|COMPLETED|0:0|843573K|0|0|0|32768Mn|0|16201M|gattaca15|0|16201M|20774M|gattaca15|0|20774M||||cpu=4,mem=32768,node=1|hisat
1014824.batch|1014824.batch|call-hisat2_ERR3761158_8||3865492K|gattaca18|0|3865492K|2705664K|gattaca18|0|2705664K|7K|gattaca18|0|7K|00:43:35|gattaca18|0|00:43:35|1|8|00:05:46|COMPLETED|0:0|847088K|0|0|0|32768Mn|0|16072M|gattaca18|0|16072M|20578M|gattaca18|0|20578M||||cpu=8,mem=32768,node=1|hisat
1014822.batch|1014822.batch|call-hisat2_ERR3761158_2||3318276K|gattaca17|0|3318276K|2696292K|gattaca17|0|2696292K|7K|gattaca17|0|7K|00:53:53|gattaca17|0|00:53:53|1|2|00:27:18|COMPLETED|0:0|1092843K|0|0|0|32768Mn|0|16208M|gattaca17|0|16208M|20783M|gattaca17|0|20783M||||cpu=2,mem=32768,node=1|hisat
1014826.batch|1014826.batch|call-hisat2_ERR3761158_24||4846808K|gattaca19|0|4846808K|2726276K|gattaca19|0|2726276K|7K|gattaca19|0|7K|01:05:27|gattaca19|0|01:05:27|1|24|00:02:51|COMPLETED|0:0|309138K|0|0|0|32768Mn|0|16208M|gattaca19|0|16208M|20784M|gattaca19|0|20784M||||cpu=24,mem=32768,node=1|hisat
1014825.batch|1014825.batch|call-hisat2_ERR3761158_16||4358716K|gattaca17|0|4358716K|2716604K|gattaca17|0|2716604K|7K|gattaca17|0|7K|00:56:12|gattaca17|0|00:56:12|1|16|00:03:43|COMPLETED|0:0|1219126K|0|0|0|32768Mn|0|16142M|gattaca17|0|16142M|20684M|gattaca17|0|20684M||||cpu=16,mem=32768,node=1|hisat
1014821.batch|1014821.batch|call-hisat2_ERR3761158_1||3378048K|gattaca17|0|3378048K|2694700K|gattaca17|0|2694700K|7K|gattaca17|0|7K|00:42:32|gattaca17|0|00:42:32|1|1|00:42:44|COMPLETED|0:0|731777K|0|0|0|32768Mn|0|16265M|gattaca17|0|16265M|20866M|gattaca17|0|20866M||||cpu=1,mem=32768,node=1|hisat
1013173.batch|1013173.batch|call-fastp_ERR3761161_4||1421688K|gattaca6|0|1421688K|741060K|gattaca6|0|737200K|8K|gattaca6|0|8K|00:09:42|gattaca6|0|00:09:42|1|4|00:03:51|COMPLETED|0:0|2648955K|0|0|0|32768Mn|0|2005M|gattaca6|0|2005M|2112M|gattaca6|0|2112M||||cpu=4,mem=32768,node=1|fast
1013174.batch|1013174.batch|call-fastp_ERR3761161_8||1630740K|gattaca6|0|1630740K|473332K|gattaca6|0|472740K|9K|gattaca6|0|9K|00:15:58|gattaca6|0|00:15:58|1|8|00:05:12|COMPLETED|0:0|2712972K|0|0|0|32768Mn|0|1995M|gattaca6|0|1995M|2105M|gattaca6|0|2105M||||cpu=8,mem=32768,node=1|fast
1013172.batch|1013172.batch|call-fastp_ERR3761161_2||1352624K|gattaca9|0|1352624K|664116K|gattaca9|0|664116K|8K|gattaca9|0|8K|00:09:04|gattaca9|0|00:09:04|1|2|00:04:46|COMPLETED|0:0|2427441K|0|0|0|32768Mn|0|1981M|gattaca9|0|1981M|2066M|gattaca9|0|2066M||||cpu=2,mem=32768,node=1|fast
1013176.batch|1013176.batch|call-fastp_ERR3761161_24||1978044K|gattaca18|0|1978044K|841576K|gattaca18|0|841576K|8K|gattaca18|0|8K|00:10:36|gattaca18|0|00:10:36|1|24|00:03:28|COMPLETED|0:0|2461676K|0|0|0|32768Mn|0|1946M|gattaca18|0|1946M|2027M|gattaca18|0|2027M||||cpu=24,mem=32768,node=1|fast
1013175.batch|1013175.batch|call-fastp_ERR3761161_16||1978044K|gattaca16|0|1978044K|858380K|gattaca16|0|847804K|8K|gattaca16|0|8K|00:09:28|gattaca16|0|00:09:28|1|16|00:03:33|COMPLETED|0:0|2470177K|0|0|0|32768Mn|0|1994M|gattaca16|0|1994M|2079M|gattaca16|0|2079M||||cpu=16,mem=32768,node=1|fast
1013171.batch|1013171.batch|call-fastp_ERR3761161_1||1415968K|gattaca17|0|1415968K|661456K|gattaca17|0|661168K|8K|gattaca17|0|8K|00:08:39|gattaca17|0|00:08:39|1|1|00:08:41|COMPLETED|0:0|2476905K|0|0|0|32768Mn|0|2005M|gattaca17|0|2005M|2114M|gattaca17|0|2114M||||cpu=1,mem=32768,node=1|fast
1013197.batch|1013197.batch|call-fastp_ERR3761157_4||1488632K|gattaca16|0|1488632K|801300K|gattaca16|0|800868K|8K|gattaca16|0|8K|00:09:22|gattaca16|0|00:09:22|1|4|00:03:41|COMPLETED|0:0|2456498K|0|0|0|32768Mn|0|2114M|gattaca16|0|2114M|2217M|gattaca16|0|2217M||||cpu=4,mem=32768,node=1|fast
1013198.batch|1013198.batch|call-fastp_ERR3761157_8||1563408K|gattaca9|0|1563408K|852484K|gattaca9|0|841448K|8K|gattaca9|0|8K|00:09:57|gattaca9|0|00:09:57|1|8|00:03:42|COMPLETED|0:0|2450728K|0|0|0|32768Mn|0|2114M|gattaca9|0|2114M|2209M|gattaca9|0|2209M||||cpu=8,mem=32768,node=1|fast
1013196.batch|1013196.batch|call-fastp_ERR3761157_2||1418160K|gattaca9|0|1418160K|662240K|gattaca9|0|662240K|8K|gattaca9|0|8K|00:09:41|gattaca9|0|00:09:41|1|2|00:05:15|COMPLETED|0:0|2436430K|0|0|0|32768Mn|0|2102M|gattaca9|0|2102M|2187M|gattaca9|0|2187M||||cpu=2,mem=32768,node=1|fast
1013200.batch|1013200.batch|call-fastp_ERR3761157_24||2176704K|gattaca16|0|2176704K|893620K|gattaca16|0|893620K|8K|gattaca16|0|8K|00:11:42|gattaca16|0|00:11:42|1|24|00:03:40|COMPLETED|0:0|2468935K|0|0|0|32768Mn|0|2114M|gattaca16|0|2114M|2221M|gattaca16|0|2221M||||cpu=24,mem=32768,node=1|fast
1013199.batch|1013199.batch|call-fastp_ERR3761157_16||2109116K|gattaca17|0|2109116K|911680K|gattaca17|0|902628K|8K|gattaca17|0|8K|00:09:55|gattaca17|0|00:09:55|1|16|00:03:44|COMPLETED|0:0|2458966K|0|0|0|32768Mn|0|2106M|gattaca17|0|2106M|2181M|gattaca17|0|2181M||||cpu=16,mem=32768,node=1|fast
1013195.batch|1013195.batch|call-fastp_ERR3761157_1||1415968K|gattaca16|0|1415968K|659888K|gattaca16|0|659804K|8K|gattaca16|0|8K|00:09:09|gattaca16|0|00:09:09|1|1|00:09:18|COMPLETED|0:0|2487333K|0|0|0|32768Mn|0|2106M|gattaca16|0|2106M|2191M|gattaca16|0|2191M||||cpu=1,mem=32768,node=1|fast
1013203.batch|1013203.batch|call-fastp_ERR3761159_4||1487224K|gattaca19|0|1487224K|748612K|gattaca19|0|743120K|8K|gattaca19|0|8K|00:08:05|gattaca19|0|00:08:05|1|4|00:03:13|COMPLETED|0:0|2444276K|0|0|0|32768Mn|0|1830M|gattaca19|0|1830M|1903M|gattaca19|0|1903M||||cpu=4,mem=32768,node=1|fast
1013204.batch|1013204.batch|call-fastp_ERR3761159_8||1630740K|gattaca6|0|1630740K|440872K|gattaca6|0|436348K|8K|gattaca6|0|8K|00:16:30|gattaca6|0|00:16:30|1|8|00:06:17|COMPLETED|0:0|2681566K|0|0|0|32768Mn|0|1800M|gattaca6|0|1800M|1900M|gattaca6|0|1900M||||cpu=8,mem=32768,node=1|fast
1013202.batch|1013202.batch|call-fastp_ERR3761159_2||1418416K|gattaca16|0|1352880K|800228K|gattaca16|0|712012K|8K|gattaca16|0|8K|00:07:31|gattaca16|0|00:07:31|1|2|00:04:22|COMPLETED|0:0|2440000K|0|0|0|32768Mn|0|1835M|gattaca16|0|1835M|1923M|gattaca16|0|1923M||||cpu=2,mem=32768,node=1|fast
1013206.batch|1013206.batch|call-fastp_ERR3761159_24||2110912K|gattaca6|0|2110912K|836088K|gattaca6|0|836088K|8K|gattaca6|0|8K|00:09:14|gattaca6|0|00:09:14|1|24|00:03:27|COMPLETED|0:0|2743694K|0|0|0|32768Mn|0|1801M|gattaca6|0|1801M|1869M|gattaca6|0|1869M||||cpu=24,mem=32768,node=1|fast
1013205.batch|1013205.batch|call-fastp_ERR3761159_16||2043324K|gattaca15|0|2043324K|847348K|gattaca15|0|847348K|8K|gattaca15|0|8K|00:08:32|gattaca15|0|00:08:32|1|16|00:03:16|COMPLETED|0:0|2447267K|0|0|0|32768Mn|0|1807M|gattaca15|0|1807M|1872M|gattaca15|0|1872M||||cpu=16,mem=32768,node=1|fast
1013201.batch|1013201.batch|call-fastp_ERR3761159_1||1415968K|gattaca17|0|1415968K|658744K|gattaca17|0|658452K|8K|gattaca17|0|8K|00:07:48|gattaca17|0|00:07:48|1|1|00:07:51|COMPLETED|0:0|2479623K|0|0|0|32768Mn|0|1835M|gattaca17|0|1835M|1931M|gattaca17|0|1931M||||cpu=1,mem=32768,node=1|fast
1013179.batch|1013179.batch|call-fastp_ERR3761160_4||1552504K|gattaca19|0|1552504K|730560K|gattaca19|0|730560K|8K|gattaca19|0|8K|00:06:22|gattaca19|0|00:06:22|1|4|00:02:35|COMPLETED|0:0|2461717K|0|0|0|32768Mn|0|1440M|gattaca19|0|1440M|1485M|gattaca19|0|1485M||||cpu=4,mem=32768,node=1|fast
1013180.batch|1013180.batch|call-fastp_ERR3761160_8||1630996K|gattaca6|0|1630996K|763988K|gattaca6|0|763988K|8K|gattaca6|0|8K|00:07:18|gattaca6|0|00:07:18|1|8|00:02:48|COMPLETED|0:0|2660924K|0|0|0|32768Mn|0|1422M|gattaca6|0|1422M|1465M|gattaca6|0|1465M||||cpu=8,mem=32768,node=1|fast
1013178.batch|1013178.batch|call-fastp_ERR3761160_2||1352624K|gattaca9|0|1352624K|662612K|gattaca9|0|658628K|8K|gattaca9|0|8K|00:06:41|gattaca9|0|00:06:41|1|2|00:03:33|COMPLETED|0:0|2457341K|0|0|0|32768Mn|0|1450M|gattaca9|0|1450M|1510M|gattaca9|0|1510M||||cpu=2,mem=32768,node=1|fast
1013182.batch|1013182.batch|call-fastp_ERR3761160_24||2178112K|gattaca6|0|2178112K|707484K|gattaca6|0|707484K|8K|gattaca6|0|8K|00:08:02|gattaca6|0|00:08:02|1|24|00:02:29|COMPLETED|0:0|2889002K|0|0|0|32768Mn|0|1383M|gattaca6|0|1383M|1431M|gattaca6|0|1431M||||cpu=24,mem=32768,node=1|fast
1013181.batch|1013181.batch|call-fastp_ERR3761160_16||2176704K|gattaca17|0|2176704K|808708K|gattaca17|0|808708K|8K|gattaca17|0|8K|00:06:48|gattaca17|0|00:06:48|1|16|00:02:35|COMPLETED|0:0|2464220K|0|0|0|32768Mn|0|1441M|gattaca17|0|1441M|1484M|gattaca17|0|1484M||||cpu=16,mem=32768,node=1|fast
1013177.batch|1013177.batch|call-fastp_ERR3761160_1||1415968K|gattaca17|0|1415968K|659640K|gattaca17|0|659348K|8K|gattaca17|0|8K|00:06:09|gattaca17|0|00:06:09|1|1|00:06:18|COMPLETED|0:0|2460333K|0|0|0|32768Mn|0|1447M|gattaca17|0|1447M|1499M|gattaca17|0|1499M||||cpu=1,mem=32768,node=1|fast
1013191.batch|1013191.batch|call-fastp_ERR3761156_4||1358172K|gattaca6|0|1358172K|596216K|gattaca6|0|593044K|8K|gattaca6|0|8K|00:07:16|gattaca6|0|00:07:16|1|4|00:03:16|COMPLETED|0:0|2653987K|0|0|0|32768Mn|0|1688M|gattaca6|0|1688M|1753M|gattaca6|0|1753M||||cpu=4,mem=32768,node=1|fast
1013192.batch|1013192.batch|call-fastp_ERR3761156_8||1632504K|gattaca6|0|534628K|607496K|gattaca6|0|6708K|8K|gattaca6|0|5K|00:07:25|gattaca6|0|00:00:00|1|8|00:03:31|COMPLETED|0:0|2844335K|0|0|0|32768Mn|0|1709M|gattaca6|0|1709M|1802M|gattaca6|0|1802M||||cpu=8,mem=32768,node=1|fast
1013190.batch|1013190.batch|call-fastp_ERR3761156_2||1223180K|gattaca15|0|1223180K|622612K|gattaca15|0|578252K|8K|gattaca15|0|8K|00:05:56|gattaca15|0|00:05:56|1|2|00:03:42|COMPLETED|0:0|2409671K|0|0|0|32768Mn|0|1709M|gattaca15|0|1709M|1785M|gattaca15|0|1785M||||cpu=2,mem=32768,node=1|fast
1013194.batch|1013194.batch|call-fastp_ERR3761156_24||2242212K|gattaca6|0|2242212K|576724K|gattaca6|0|568676K|8K|gattaca6|0|8K|00:08:58|gattaca6|0|00:08:58|1|24|00:03:09|COMPLETED|0:0|2870928K|0|0|0|32768Mn|0|1653M|gattaca6|0|1653M|1717M|gattaca6|0|1717M||||cpu=24,mem=32768,node=1|fast
1013193.batch|1013193.batch|call-fastp_ERR3761156_16||2176676K|gattaca19|0|2176676K|614156K|gattaca19|0|610652K|8K|gattaca19|0|8K|00:07:03|gattaca19|0|00:07:03|1|16|00:03:03|COMPLETED|0:0|2459612K|0|0|0|32768Mn|0|1706M|gattaca19|0|1706M|1768M|gattaca19|0|1768M||||cpu=16,mem=32768,node=1|fast
1013189.batch|1013189.batch|call-fastp_ERR3761156_1||1415936K|gattaca9|0|1350400K|744644K|gattaca9|0|659764K|8K|gattaca9|0|8K|00:05:58|gattaca9|0|00:05:58|1|1|00:06:05|COMPLETED|0:0|2494013K|0|0|0|32768Mn|0|1706M|gattaca9|0|1706M|1762M|gattaca9|0|1762M||||cpu=1,mem=32768,node=1|fast
1013185.batch|1013185.batch|call-fastp_ERR3761158_4||1487224K|gattaca19|0|1487224K|734312K|gattaca19|0|734312K|8K|gattaca19|0|8K|00:06:02|gattaca19|0|00:06:02|1|4|00:02:25|COMPLETED|0:0|2473364K|0|0|0|32768Mn|0|1362M|gattaca19|0|1362M|1403M|gattaca19|0|1403M||||cpu=4,mem=32768,node=1|fast
1013186.batch|1013186.batch|call-fastp_ERR3761158_8||1563408K|gattaca9|0|1563408K|765716K|gattaca9|0|765716K|8K|gattaca9|0|8K|00:06:21|gattaca9|0|00:06:21|1|8|00:02:26|COMPLETED|0:0|2461614K|0|0|0|32768Mn|0|1362M|gattaca9|0|1362M|1392M|gattaca9|0|1392M||||cpu=8,mem=32768,node=1|fast
1013184.batch|1013184.batch|call-fastp_ERR3761158_2||1418160K|gattaca19|0|1418160K|759588K|gattaca19|0|759588K|8K|gattaca19|0|8K|00:05:29|gattaca19|0|00:05:29|1|2|00:03:18|COMPLETED|0:0|2447787K|0|0|0|32768Mn|0|1360M|gattaca19|0|1360M|1388M|gattaca19|0|1388M||||cpu=2,mem=32768,node=1|fast
1013188.batch|1013188.batch|call-fastp_ERR3761158_24||2241984K|gattaca18|0|2241984K|764608K|gattaca18|0|760156K|8K|gattaca18|0|8K|00:07:12|gattaca18|0|00:07:12|1|24|00:02:17|COMPLETED|0:0|2460474K|0|0|0|32768Mn|0|1338M|gattaca18|0|1338M|1375M|gattaca18|0|1375M||||cpu=24,mem=32768,node=1|fast
1013187.batch|1013187.batch|call-fastp_ERR3761158_16||2178112K|gattaca16|0|2178112K|809136K|gattaca16|0|809136K|8K|gattaca16|0|8K|00:06:23|gattaca16|0|00:06:23|1|16|00:02:25|COMPLETED|0:0|2455289K|0|0|0|32768Mn|0|1362M|gattaca16|0|1362M|1393M|gattaca16|0|1393M||||cpu=16,mem=32768,node=1|fast
1013183.batch|1013183.batch|call-fastp_ERR3761158_1||1415968K|gattaca19|0|1415968K|651968K|gattaca19|0|651892K|8K|gattaca19|0|8K|00:05:49|gattaca19|0|00:05:49|1|1|00:05:55|COMPLETED|0:0|2486667K|0|0|0|32768Mn|0|1387M|gattaca19|0|1387M|1429M|gattaca19|0|1429M||||cpu=1,mem=32768,node=1|fast
1013929.batch|1013929.batch|call-fastqc_ERR3761161_4||3766564K|gattaca9|0|3766564K|406184K|gattaca9|0|390216K|19K|gattaca9|0|19K|00:03:50|gattaca9|0|00:03:50|1|4|00:03:57|COMPLETED|0:0|2446630K|0|0|0|32768Mn|0|2103M|gattaca9|0|2103M|0.02M|gattaca9|0|0.02M||||cpu=4,mem=32768,node=1|fastq
1013930.batch|1013930.batch|call-fastqc_ERR3761161_8||4894152K|gattaca18|0|4894152K|689348K|gattaca18|0|443584K|19K|gattaca18|0|19K|00:03:30|gattaca18|0|00:03:30|1|8|00:03:36|COMPLETED|0:0|2429542K|0|0|0|32768Mn|0|2104M|gattaca18|0|2104M|0.02M|gattaca18|0|0.02M||||cpu=8,mem=32768,node=1|fastq
1013928.batch|1013928.batch|call-fastqc_ERR3761161_2||3169548K|gattaca19|0|3169548K|298064K|gattaca19|0|298064K|19K|gattaca19|0|19K|00:04:00|gattaca19|0|00:04:00|1|2|00:04:06|COMPLETED|0:0|2417633K|0|0|0|32768Mn|0|2119M|gattaca19|0|2119M|0.02M|gattaca19|0|0.02M||||cpu=2,mem=32768,node=1|fastq
1013932.batch|1013932.batch|call-fastqc_ERR3761161_24||9672308K|gattaca16|0|9672308K|2075512K|gattaca16|0|1588628K|19K|gattaca16|0|19K|00:03:30|gattaca16|0|00:03:30|1|24|00:03:39|COMPLETED|0:0|2441452K|0|0|0|32768Mn|0|2082M|gattaca16|0|2082M|0.02M|gattaca16|0|0.02M||||cpu=24,mem=32768,node=1|fastq
1013931.batch|1013931.batch|call-fastqc_ERR3761161_16||7628196K|gattaca19|0|7628196K|1380244K|gattaca19|0|937820K|25K|gattaca19|0|25K|00:03:31|gattaca19|0|00:03:31|1|16|00:03:32|COMPLETED|0:0|2406175K|0|0|0|32768Mn|0|2124M|gattaca19|0|2124M|0.12M|gattaca19|0|0.12M||||cpu=16,mem=32768,node=1|fastq
1013927.batch|1013927.batch|call-fastqc_ERR3761161_1||2968332K|gattaca9|0|2968332K|222580K|gattaca9|0|222580K|25K|gattaca9|0|25K|00:03:59|gattaca9|0|00:03:59|1|1|00:04:03|COMPLETED|0:0|2490535K|0|0|0|32768Mn|0|2124M|gattaca9|0|2124M|0.40M|gattaca9|0|0.40M||||cpu=1,mem=32768,node=1|fastq
1013953.batch|1013953.batch|call-fastqc_ERR3761157_4||3701808K|gattaca9|0|3701808K|411092K|gattaca9|0|411092K|20K|gattaca9|0|20K|00:04:09|gattaca9|0|00:04:09|1|4|00:04:15|COMPLETED|0:0|2410602K|0|0|0|32768Mn|0|2231M|gattaca9|0|2231M|0.05M|gattaca9|0|0.05M||||cpu=4,mem=32768,node=1|fastq
1013954.batch|1013954.batch|call-fastqc_ERR3761157_8||4961244K|gattaca9|0|4961244K|689840K|gattaca9|0|539700K|20K|gattaca9|0|20K|00:04:19|gattaca9|0|00:04:19|1|8|00:04:23|COMPLETED|0:0|2423749K|0|0|0|32768Mn|0|2231M|gattaca9|0|2231M|0.05M|gattaca9|0|0.05M||||cpu=8,mem=32768,node=1|fastq
1013952.batch|1013952.batch|call-fastqc_ERR3761157_2||3236252K|gattaca19|0|3236252K|304352K|gattaca19|0|304352K|20K|gattaca19|0|20K|00:04:10|gattaca19|0|00:04:10|1|2|00:04:14|COMPLETED|0:0|2430972K|0|0|0|32768Mn|0|2231M|gattaca19|0|2231M|0.05M|gattaca19|0|0.05M||||cpu=2,mem=32768,node=1|fastq
1013956.batch|1013956.batch|call-fastqc_ERR3761157_24||9737604K|gattaca6|0|9737604K|2073232K|gattaca6|0|1594628K|20K|gattaca6|0|20K|00:03:51|gattaca6|0|00:03:51|1|24|00:03:54|COMPLETED|0:0|2793590K|0|0|0|32768Mn|0|2231M|gattaca6|0|2231M|0.05M|gattaca6|0|0.05M||||cpu=24,mem=32768,node=1|fastq
1013955.batch|1013955.batch|call-fastqc_ERR3761157_16||7615668K|gattaca17|0|7615668K|1379708K|gattaca17|0|925200K|19K|gattaca17|0|19K|00:03:40|gattaca17|0|00:03:40|1|16|00:03:45|COMPLETED|0:0|2421422K|0|0|0|32768Mn|0|2229M|gattaca17|0|2229M|0.02M|gattaca17|0|0.02M||||cpu=16,mem=32768,node=1|fastq
1013951.batch|1013951.batch|call-fastqc_ERR3761157_1||2887960K|gattaca17|0|2887960K|199276K|gattaca17|0|199276K|19K|gattaca17|0|19K|00:04:10|gattaca17|0|00:04:10|1|1|00:04:20|COMPLETED|0:0|2490996K|0|0|0|32768Mn|0|2222M|gattaca17|0|2222M|0.02M|gattaca17|0|0.02M||||cpu=1,mem=32768,node=1|fastq
1013959.batch|1013959.batch|call-fastqc_ERR3761159_4||3764512K|gattaca17|0|3764512K|434552K|gattaca17|0|434552K|19K|gattaca17|0|19K|00:03:30|gattaca17|0|00:03:30|1|4|00:03:38|COMPLETED|0:0|2453361K|0|0|0|32768Mn|0|1916M|gattaca17|0|1916M|0.02M|gattaca17|0|0.02M||||cpu=4,mem=32768,node=1|fastq
1013960.batch|1013960.batch|call-fastqc_ERR3761159_8||4895320K|gattaca19|0|4895320K|690772K|gattaca19|0|412536K|20K|gattaca19|0|20K|00:03:20|gattaca19|0|00:03:20|1|8|00:03:24|COMPLETED|0:0|2400960K|0|0|0|32768Mn|0|1943M|gattaca19|0|1943M|0.05M|gattaca19|0|0.05M||||cpu=8,mem=32768,node=1|fastq
1013958.batch|1013958.batch|call-fastqc_ERR3761159_2||3254016K|gattaca17|0|3254016K|358024K|gattaca17|0|358024K|25K|gattaca17|0|25K|00:03:42|gattaca17|0|00:03:42|1|2|00:03:41|COMPLETED|0:0|2422139K|0|0|0|32768Mn|0|1948M|gattaca17|0|1948M|1M|gattaca17|0|1M||||cpu=2,mem=32768,node=1|fastq
1013962.batch|1013962.batch|call-fastqc_ERR3761159_24||9751016K|gattaca15|0|9751016K|2075876K|gattaca15|0|1636984K|25K|gattaca15|0|25K|00:03:20|gattaca15|0|00:03:20|1|24|00:03:22|COMPLETED|0:0|2400960K|0|0|0|32768Mn|0|1945M|gattaca15|0|1945M|0.07M|gattaca15|0|0.07M||||cpu=24,mem=32768,node=1|fastq
1013961.batch|1013961.batch|call-fastqc_ERR3761159_16||7680948K|gattaca18|0|7680948K|1385796K|gattaca18|0|956864K|19K|gattaca18|0|19K|00:03:10|gattaca18|0|00:03:10|1|16|00:03:19|COMPLETED|0:0|2422021K|0|0|0|32768Mn|0|1898M|gattaca18|0|1898M|0.02M|gattaca18|0|0.02M||||cpu=16,mem=32768,node=1|fastq
1013957.batch|1013957.batch|call-fastqc_ERR3761159_1||2954664K|gattaca9|0|2954664K|203720K|gattaca9|0|203720K|20K|gattaca9|0|20K|00:03:39|gattaca9|0|00:03:39|1|1|00:03:48|COMPLETED|0:0|2455319K|0|0|0|32768Mn|0|1943M|gattaca9|0|1943M|0.05M|gattaca9|0|0.05M||||cpu=1,mem=32768,node=1|fastq
1013935.batch|1013935.batch|call-fastqc_ERR3761160_4||3767344K|gattaca9|0|3767344K|406868K|gattaca9|0|378480K|20K|gattaca9|0|20K|00:02:50|gattaca9|0|00:02:50|1|4|00:02:55|COMPLETED|0:0|2398017K|0|0|0|32768Mn|0|1540M|gattaca9|0|1540M|0.05M|gattaca9|0|0.05M||||cpu=4,mem=32768,node=1|fastq
1013936.batch|1013936.batch|call-fastqc_ERR3761160_8||4892488K|gattaca16|0|4892488K|693960K|gattaca16|0|401564K|19K|gattaca16|0|19K|00:02:30|gattaca16|0|00:02:30|1|8|00:02:38|COMPLETED|0:0|2367613K|0|0|0|32768Mn|0|1506M|gattaca16|0|1506M|0.02M|gattaca16|0|0.02M||||cpu=8,mem=32768,node=1|fastq
1013934.batch|1013934.batch|call-fastqc_ERR3761160_2||3236492K|gattaca19|0|546268K|294296K|gattaca19|0|11864K|19K|gattaca19|0|7K|00:02:50|gattaca19|0|00:00:00|1|2|00:03:00|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|1547M|gattaca19|0|1547M|3M|gattaca19|0|3M||||cpu=2,mem=32768,node=1|fastq
1013938.batch|1013938.batch|call-fastqc_ERR3761160_24||9541236K|gattaca6|0|9541236K|2074632K|gattaca6|0|1561652K|19K|gattaca6|0|19K|00:02:30|gattaca6|0|00:02:30|1|24|00:02:38|COMPLETED|0:0|2681284K|0|0|0|32768Mn|0|1501M|gattaca6|0|1501M|0.02M|gattaca6|0|0.02M||||cpu=24,mem=32768,node=1|fastq
1013937.batch|1013937.batch|call-fastqc_ERR3761160_16||7564324K|gattaca6|0|7564324K|1388868K|gattaca6|0|934780K|25K|gattaca6|0|25K|00:02:41|gattaca6|0|00:02:41|1|16|00:02:41|COMPLETED|0:0|2835175K|0|0|0|32768Mn|0|1543M|gattaca6|0|1543M|0.45M|gattaca6|0|0.45M||||cpu=16,mem=32768,node=1|fastq
1013933.batch|1013933.batch|call-fastqc_ERR3761160_1||2887960K|gattaca19|0|532712K|199980K|gattaca19|0|11916K|19K|gattaca19|0|8K|00:02:49|gattaca19|0|00:00:00|1|1|00:03:01|COMPLETED|0:0|2501000K|0|0|0|32768Mn|0|1546M|gattaca19|0|1546M|1M|gattaca19|0|1M||||cpu=1,mem=32768,node=1|fastq
